threshold,layer,records,max_batch_outliers,target_values,max_batch_outlier_ratio,total_outliers,nonzero_batches,ppl,ppl_err
21.0,15,50,11,524288,2.09808349609375e-05,366,50,11.3295,0.29648
21.0,16,50,2,524288,3.814697265625e-06,52,50,11.3295,0.29648
21.0,17,50,1,524288,1.9073486328125e-06,50,50,11.3295,0.29648
21.0,18,50,5,524288,9.5367431640625e-06,20,13,11.3295,0.29648
21.0,19,50,3,524288,5.7220458984375e-06,68,50,11.3295,0.29648
21.0,20,50,5,524288,9.5367431640625e-06,166,50,11.3295,0.29648
21.0,21,50,2,524288,3.814697265625e-06,52,50,11.3295,0.29648
21.0,22,50,5,524288,9.5367431640625e-06,79,50,11.3295,0.29648
21.0,23,50,215,524288,0.0004100799560546875,5012,50,11.3295,0.29648
21.0,24,50,3,524288,5.7220458984375e-06,68,50,11.3295,0.29648
21.0,25,50,0,524288,0.0,0,0,11.3295,0.29648
21.0,26,50,0,524288,0.0,0,0,11.3295,0.29648
21.0,27,50,0,524288,0.0,0,0,11.3295,0.29648
21.0,28,50,0,524288,0.0,0,0,11.3295,0.29648
21.0,29,50,1,524288,1.9073486328125e-06,50,50,11.3295,0.29648
21.0,30,50,21,524288,4.00543212890625e-05,219,44,11.3295,0.29648
21.0,31,50,0,524288,0.0,0,0,11.3295,0.29648
21.0,32,50,0,524288,0.0,0,0,11.3295,0.29648
21.0,33,50,0,524288,0.0,0,0,11.3295,0.29648
21.0,34,50,24,524288,4.57763671875e-05,289,42,11.3295,0.29648
21.0,35,50,1919,524288,0.0036602020263671875,78445,50,11.3295,0.29648
22.5,0,50,4097,524288,0.007814407348632812,204802,50,9.9929,0.26157
22.5,1,50,3577,524288,0.0068225860595703125,170312,50,9.9929,0.26157
22.5,2,50,2,524288,3.814697265625e-06,17,12,9.9929,0.26157
22.5,3,50,12,524288,2.288818359375e-05,361,50,9.9929,0.26157
22.5,4,50,3353,524288,0.0063953399658203125,150373,50,9.9929,0.26157
22.5,5,50,3599,524288,0.0068645477294921875,173598,50,9.9929,0.26157
22.5,6,50,403,524288,0.0007686614990234375,14487,50,9.9929,0.26157
22.5,7,50,2,524288,3.814697265625e-06,100,50,9.9929,0.26157
22.5,8,50,3152,524288,0.006011962890625,152072,50,9.9929,0.26157
22.5,9,50,3,524288,5.7220458984375e-06,150,50,9.9929,0.26157
22.5,10,50,3174,524288,0.006053924560546875,153590,50,9.9929,0.26157
22.5,11,50,1029,524288,0.0019626617431640625,40417,50,9.9929,0.26157
22.5,12,50,70,524288,0.000133514404296875,1246,50,9.9929,0.26157
22.5,13,50,2,524288,3.814697265625e-06,100,50,9.9929,0.26157
22.5,14,50,11,524288,2.09808349609375e-05,117,44,9.9929,0.26157
22.5,15,50,6,524288,1.1444091796875e-05,203,50,9.9929,0.26157
22.5,16,50,2,524288,3.814697265625e-06,51,50,9.9929,0.26157
22.5,17,50,0,524288,0.0,0,0,9.9929,0.26157
22.5,18,50,1,524288,1.9073486328125e-06,3,3,9.9929,0.26157
22.5,19,50,3,524288,5.7220458984375e-06,69,50,9.9929,0.26157
22.5,20,50,3,524288,5.7220458984375e-06,150,50,9.9929,0.26157
22.5,21,50,0,524288,0.0,0,0,9.9929,0.26157
22.5,22,50,3,524288,5.7220458984375e-06,70,50,9.9929,0.26157
22.5,23,50,87,524288,0.0001659393310546875,1410,48,9.9929,0.26157
22.5,24,50,2,524288,3.814697265625e-06,67,50,9.9929,0.26157
22.5,25,50,0,524288,0.0,0,0,9.9929,0.26157
22.5,26,50,0,524288,0.0,0,0,9.9929,0.26157
22.5,27,50,0,524288,0.0,0,0,9.9929,0.26157
22.5,28,50,0,524288,0.0,0,0,9.9929,0.26157
22.5,29,50,0,524288,0.0,0,0,9.9929,0.26157
22.5,30,50,1,524288,1.9073486328125e-06,3,3,9.9929,0.26157
22.5,31,50,0,524288,0.0,0,0,9.9929,0.26157
22.5,32,50,0,524288,0.0,0,0,9.9929,0.26157
22.5,33,50,0,524288,0.0,0,0,9.9929,0.26157
22.5,34,50,1,524288,1.9073486328125e-06,4,4,9.9929,0.26157
22.5,35,50,1135,524288,0.0021648406982421875,43478,50,9.9929,0.26157
224.0,0,50,12,524288,2.288818359375e-05,169,42,10.0559,0.27116
224.0,1,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,2,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,3,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,4,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,5,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,6,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,7,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,8,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,9,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,10,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,11,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,12,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,13,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,14,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,15,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,16,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,17,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,18,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,19,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,20,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,21,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,22,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,23,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,24,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,25,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,26,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,27,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,28,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,29,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,30,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,31,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,32,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,33,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,34,50,0,524288,0.0,0,0,10.0559,0.27116
224.0,35,50,0,524288,0.0,0,0,10.0559,0.27116
23.5,0,50,4096,524288,0.0078125,204800,50,10.1442,0.27556
23.5,1,50,3442,524288,0.006565093994140625,163036,50,10.1442,0.27556
23.5,2,50,1,524288,1.9073486328125e-06,6,6,10.1442,0.27556
23.5,3,50,7,524288,1.33514404296875e-05,211,50,10.1442,0.27556
23.5,4,50,2896,524288,0.005523681640625,126087,50,10.1442,0.27556
23.5,5,50,3492,524288,0.00666046142578125,167928,50,10.1442,0.27556
23.5,6,50,239,524288,0.0004558563232421875,7849,50,10.1442,0.27556
23.5,7,50,2,524288,3.814697265625e-06,100,50,10.1442,0.27556
23.5,8,50,2949,524288,0.0056247711181640625,140216,50,10.1442,0.27556
23.5,9,50,1,524288,1.9073486328125e-06,50,50,10.1442,0.27556
23.5,10,50,2968,524288,0.0056610107421875,141914,50,10.1442,0.27556
23.5,11,50,580,524288,0.00110626220703125,22894,50,10.1442,0.27556
23.5,12,50,25,524288,4.76837158203125e-05,268,39,10.1442,0.27556
23.5,13,50,2,524288,3.814697265625e-06,100,50,10.1442,0.27556
23.5,14,50,3,524288,5.7220458984375e-06,23,17,10.1442,0.27556
23.5,15,50,6,524288,1.1444091796875e-05,163,50,10.1442,0.27556
23.5,16,50,1,524288,1.9073486328125e-06,50,50,10.1442,0.27556
23.5,17,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,18,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,19,50,3,524288,5.7220458984375e-06,67,50,10.1442,0.27556
23.5,20,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,21,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,22,50,3,524288,5.7220458984375e-06,66,50,10.1442,0.27556
23.5,23,50,17,524288,3.24249267578125e-05,148,41,10.1442,0.27556
23.5,24,50,2,524288,3.814697265625e-06,58,50,10.1442,0.27556
23.5,25,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,26,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,27,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,28,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,29,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,30,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,31,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,32,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,33,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,34,50,0,524288,0.0,0,0,10.1442,0.27556
23.5,35,50,779,524288,0.0014858245849609375,27760,50,10.1442,0.27556
23.0,0,50,4097,524288,0.007814407348632812,204801,50,10.2084,0.27766
23.0,1,50,3521,524288,0.0067157745361328125,167247,50,10.2084,0.27766
23.0,2,50,2,524288,3.814697265625e-06,7,6,10.2084,0.27766
23.0,3,50,9,524288,1.71661376953125e-05,277,50,10.2084,0.27766
23.0,4,50,3109,524288,0.0059299468994140625,138240,50,10.2084,0.27766
23.0,5,50,3556,524288,0.00678253173828125,170715,50,10.2084,0.27766
23.0,6,50,303,524288,0.0005779266357421875,10880,50,10.2084,0.27766
23.0,7,50,2,524288,3.814697265625e-06,100,50,10.2084,0.27766
23.0,8,50,3055,524288,0.0058269500732421875,146490,50,10.2084,0.27766
23.0,9,50,2,524288,3.814697265625e-06,100,50,10.2084,0.27766
23.0,10,50,3062,524288,0.005840301513671875,145989,50,10.2084,0.27766
23.0,11,50,704,524288,0.0013427734375,28979,50,10.2084,0.27766
23.0,12,50,53,524288,0.0001010894775390625,537,45,10.2084,0.27766
23.0,13,50,2,524288,3.814697265625e-06,100,50,10.2084,0.27766
23.0,14,50,7,524288,1.33514404296875e-05,68,35,10.2084,0.27766
23.0,15,50,7,524288,1.33514404296875e-05,225,50,10.2084,0.27766
23.0,16,50,1,524288,1.9073486328125e-06,50,50,10.2084,0.27766
23.0,17,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,18,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,19,50,2,524288,3.814697265625e-06,64,50,10.2084,0.27766
23.0,20,50,1,524288,1.9073486328125e-06,38,38,10.2084,0.27766
23.0,21,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,22,50,2,524288,3.814697265625e-06,64,50,10.2084,0.27766
23.0,23,50,36,524288,6.866455078125e-05,364,47,10.2084,0.27766
23.0,24,50,2,524288,3.814697265625e-06,64,50,10.2084,0.27766
23.0,25,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,26,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,27,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,28,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,29,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,30,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,31,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,32,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,33,50,0,524288,0.0,0,0,10.2084,0.27766
23.0,34,50,1,524288,1.9073486328125e-06,1,1,10.2084,0.27766
23.0,35,50,917,524288,0.0017490386962890625,32824,50,10.2084,0.27766
240.0,0,50,1,524288,1.9073486328125e-06,1,1,10.2728,0.28158
240.0,1,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,2,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,3,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,4,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,5,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,6,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,7,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,8,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,9,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,10,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,11,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,12,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,13,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,14,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,15,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,16,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,17,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,18,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,19,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,20,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,21,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,22,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,23,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,24,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,25,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,26,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,27,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,28,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,29,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,30,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,31,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,32,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,33,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,34,50,0,524288,0.0,0,0,10.2728,0.28158
240.0,35,50,0,524288,0.0,0,0,10.2728,0.28158
25.0,0,50,4096,524288,0.0078125,204800,50,10.1003,0.27373
25.0,1,50,3194,524288,0.006092071533203125,149685,50,10.1003,0.27373
25.0,2,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,3,50,1,524288,1.9073486328125e-06,3,3,10.1003,0.27373
25.0,4,50,2276,524288,0.00434112548828125,92836,50,10.1003,0.27373
25.0,5,50,3318,524288,0.006328582763671875,159303,50,10.1003,0.27373
25.0,6,50,106,524288,0.000202178955078125,2315,50,10.1003,0.27373
25.0,7,50,1,524288,1.9073486328125e-06,50,50,10.1003,0.27373
25.0,8,50,2649,524288,0.0050525665283203125,123142,50,10.1003,0.27373
25.0,9,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,10,50,2749,524288,0.0052433013916015625,129865,50,10.1003,0.27373
25.0,11,50,260,524288,0.00049591064453125,8406,50,10.1003,0.27373
25.0,12,50,4,524288,7.62939453125e-06,31,15,10.1003,0.27373
25.0,13,50,2,524288,3.814697265625e-06,100,50,10.1003,0.27373
25.0,14,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,15,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,16,50,1,524288,1.9073486328125e-06,50,50,10.1003,0.27373
25.0,17,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,18,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,19,50,1,524288,1.9073486328125e-06,50,50,10.1003,0.27373
25.0,20,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,21,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,22,50,1,524288,1.9073486328125e-06,50,50,10.1003,0.27373
25.0,23,50,3,524288,5.7220458984375e-06,12,8,10.1003,0.27373
25.0,24,50,1,524288,1.9073486328125e-06,50,50,10.1003,0.27373
25.0,25,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,26,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,27,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,28,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,29,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,30,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,31,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,32,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,33,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,34,50,0,524288,0.0,0,0,10.1003,0.27373
25.0,35,50,483,524288,0.0009212493896484375,14070,50,10.1003,0.27373
26.0,0,50,4096,524288,0.0078125,204800,50,10.1592,0.27693
26.0,1,50,2981,524288,0.0056858062744140625,138266,50,10.1592,0.27693
26.0,2,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,3,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,4,50,1957,524288,0.0037326812744140625,75076,50,10.1592,0.27693
26.0,5,50,3198,524288,0.006099700927734375,153472,50,10.1592,0.27693
26.0,6,50,53,524288,0.0001010894775390625,851,50,10.1592,0.27693
26.0,7,50,1,524288,1.9073486328125e-06,50,50,10.1592,0.27693
26.0,8,50,2417,524288,0.0046100616455078125,110703,50,10.1592,0.27693
26.0,9,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,10,50,2547,524288,0.0048580169677734375,117949,50,10.1592,0.27693
26.0,11,50,141,524288,0.0002689361572265625,3979,50,10.1592,0.27693
26.0,12,50,1,524288,1.9073486328125e-06,5,5,10.1592,0.27693
26.0,13,50,2,524288,3.814697265625e-06,51,50,10.1592,0.27693
26.0,14,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,15,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,16,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,17,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,18,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,19,50,1,524288,1.9073486328125e-06,45,45,10.1592,0.27693
26.0,20,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,21,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,22,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,23,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,24,50,1,524288,1.9073486328125e-06,1,1,10.1592,0.27693
26.0,25,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,26,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,27,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,28,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,29,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,30,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,31,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,32,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,33,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,34,50,0,524288,0.0,0,0,10.1592,0.27693
26.0,35,50,323,524288,0.0006160736083984375,9014,50,10.1592,0.27693
27.0,0,50,4096,524288,0.0078125,204798,50,10.27,0.28025
27.0,1,50,2726,524288,0.005199432373046875,125448,50,10.27,0.28025
27.0,2,50,0,524288,0.0,0,0,10.27,0.28025
27.0,3,50,0,524288,0.0,0,0,10.27,0.28025
27.0,4,50,1671,524288,0.0031871795654296875,60939,50,10.27,0.28025
27.0,5,50,3105,524288,0.0059223175048828125,147388,50,10.27,0.28025
27.0,6,50,17,524288,3.24249267578125e-05,250,50,10.27,0.28025
27.0,7,50,1,524288,1.9073486328125e-06,50,50,10.27,0.28025
27.0,8,50,2233,524288,0.0042591094970703125,101563,50,10.27,0.28025
27.0,9,50,0,524288,0.0,0,0,10.27,0.28025
27.0,10,50,2402,524288,0.004581451416015625,111083,50,10.27,0.28025
27.0,11,50,73,524288,0.0001392364501953125,1854,50,10.27,0.28025
27.0,12,50,1,524288,1.9073486328125e-06,1,1,10.27,0.28025
27.0,13,50,0,524288,0.0,0,0,10.27,0.28025
27.0,14,50,0,524288,0.0,0,0,10.27,0.28025
27.0,15,50,0,524288,0.0,0,0,10.27,0.28025
27.0,16,50,0,524288,0.0,0,0,10.27,0.28025
27.0,17,50,0,524288,0.0,0,0,10.27,0.28025
27.0,18,50,0,524288,0.0,0,0,10.27,0.28025
27.0,19,50,0,524288,0.0,0,0,10.27,0.28025
27.0,20,50,0,524288,0.0,0,0,10.27,0.28025
27.0,21,50,0,524288,0.0,0,0,10.27,0.28025
27.0,22,50,0,524288,0.0,0,0,10.27,0.28025
27.0,23,50,0,524288,0.0,0,0,10.27,0.28025
27.0,24,50,0,524288,0.0,0,0,10.27,0.28025
27.0,25,50,0,524288,0.0,0,0,10.27,0.28025
27.0,26,50,0,524288,0.0,0,0,10.27,0.28025
27.0,27,50,0,524288,0.0,0,0,10.27,0.28025
27.0,28,50,0,524288,0.0,0,0,10.27,0.28025
27.0,29,50,0,524288,0.0,0,0,10.27,0.28025
27.0,30,50,0,524288,0.0,0,0,10.27,0.28025
27.0,31,50,0,524288,0.0,0,0,10.27,0.28025
27.0,32,50,0,524288,0.0,0,0,10.27,0.28025
27.0,33,50,0,524288,0.0,0,0,10.27,0.28025
27.0,34,50,0,524288,0.0,0,0,10.27,0.28025
27.0,35,50,210,524288,0.000400543212890625,5016,50,10.27,0.28025
29.0,0,50,4096,524288,0.0078125,204797,50,10.1613,0.27573
29.0,1,50,2060,524288,0.00392913818359375,93482,50,10.1613,0.27573
29.0,2,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,3,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,4,50,1219,524288,0.0023250579833984375,39981,50,10.1613,0.27573
29.0,5,50,2879,524288,0.0054912567138671875,136048,50,10.1613,0.27573
29.0,6,50,3,524288,5.7220458984375e-06,48,40,10.1613,0.27573
29.0,7,50,1,524288,1.9073486328125e-06,50,50,10.1613,0.27573
29.0,8,50,1723,524288,0.0032863616943359375,77130,50,10.1613,0.27573
29.0,9,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,10,50,1924,524288,0.00366973876953125,85625,50,10.1613,0.27573
29.0,11,50,20,524288,3.814697265625e-05,298,50,10.1613,0.27573
29.0,12,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,13,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,14,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,15,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,16,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,17,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,18,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,19,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,20,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,21,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,22,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,23,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,24,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,25,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,26,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,27,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,28,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,29,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,30,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,31,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,32,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,33,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,34,50,0,524288,0.0,0,0,10.1613,0.27573
29.0,35,50,91,524288,0.0001735687255859375,1510,50,10.1613,0.27573
30.0,0,50,4096,524288,0.0078125,204791,50,10.3766,0.28739
30.0,1,50,1755,524288,0.0033473968505859375,78064,50,10.3766,0.28739
30.0,2,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,3,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,4,50,1012,524288,0.00193023681640625,32696,50,10.3766,0.28739
30.0,5,50,2771,524288,0.0052852630615234375,130628,50,10.3766,0.28739
30.0,6,50,1,524288,1.9073486328125e-06,28,28,10.3766,0.28739
30.0,7,50,1,524288,1.9073486328125e-06,50,50,10.3766,0.28739
30.0,8,50,1593,524288,0.0030384063720703125,68345,50,10.3766,0.28739
30.0,9,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,10,50,1621,524288,0.0030918121337890625,71870,50,10.3766,0.28739
30.0,11,50,7,524288,1.33514404296875e-05,127,44,10.3766,0.28739
30.0,12,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,13,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,14,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,15,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,16,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,17,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,18,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,19,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,20,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,21,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,22,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,23,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,24,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,25,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,26,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,27,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,28,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,29,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,30,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,31,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,32,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,33,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,34,50,0,524288,0.0,0,0,10.3766,0.28739
30.0,35,50,54,524288,0.000102996826171875,744,50,10.3766,0.28739
31.0,0,50,4096,524288,0.0078125,204791,50,10.1225,0.27452
31.0,1,50,1431,524288,0.0027294158935546875,64326,50,10.1225,0.27452
31.0,2,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,3,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,4,50,806,524288,0.001537322998046875,26599,50,10.1225,0.27452
31.0,5,50,2656,524288,0.00506591796875,125256,50,10.1225,0.27452
31.0,6,50,1,524288,1.9073486328125e-06,22,22,10.1225,0.27452
31.0,7,50,1,524288,1.9073486328125e-06,50,50,10.1225,0.27452
31.0,8,50,1364,524288,0.00260162353515625,59416,50,10.1225,0.27452
31.0,9,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,10,50,1312,524288,0.00250244140625,56760,50,10.1225,0.27452
31.0,11,50,6,524288,1.1444091796875e-05,60,33,10.1225,0.27452
31.0,12,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,13,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,14,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,15,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,16,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,17,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,18,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,19,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,20,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,21,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,22,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,23,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,24,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,25,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,26,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,27,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,28,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,29,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,30,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,31,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,32,50,0,524288,0.0,0,0,10.1225,0.27452
31.0,33,50,0,524288,0.0,0,0,10.1225,0.27452
